"playerid","Made.it.flag","Rk_Avg_AB","Rk_Avg_AB_HR","Rk_Avg_AB_HR_norm","Rk_Avg_AB_norm","Rk_Avg_Age","Rk_Avg_BABIP","Rk_Avg_BABIP_norm","Rk_Avg_Bavg","Rk_Avg_Bavg_norm","Rk_Avg_BB","Rk_Avg_BBpct","Rk_Avg_BBpct_norm","Rk_Avg_BB_norm","Rk_Avg_CS","Rk_Avg_CS_norm","Rk_Avg_Dbl","Rk_Avg_Dbl_norm","Rk_Avg_G","Rk_Avg_GDP","Rk_Avg_GDP_norm","Rk_Avg_G_norm","Rk_Avg_H","Rk_Avg_HBP","Rk_Avg_HBP_norm","Rk_Avg_HR","Rk_Avg_HRpct","Rk_Avg_HRpct_norm","Rk_Avg_HR_norm","Rk_Avg_H_norm","Rk_Avg_IBB","Rk_Avg_IBB_norm","Rk_Avg_ISO","Rk_Avg_ISO_norm","Rk_Avg_K_BB","Rk_Avg_K_BB_norm","Rk_Avg_OBP","Rk_Avg_OBP_norm","Rk_Avg_OPS","Rk_Avg_OPS_norm","Rk_Avg_orgs","Rk_Avg_orgs_norm","Rk_Avg_PA","Rk_Avg_PA_norm","Rk_Avg_R","Rk_Avg_RBI","Rk_Avg_RBI_norm","Rk_Avg_R_norm","Rk_Avg_SB","Rk_Avg_SB_norm","Rk_Avg_SecA","Rk_Avg_SecA_norm","Rk_Avg_SF","Rk_Avg_SF_norm","Rk_Avg_SH","Rk_Avg_SH_norm","Rk_Avg_SLG","Rk_Avg_SLG_norm","Rk_Avg_SO","Rk_Avg_SOpct","Rk_Avg_SOpct_norm","Rk_Avg_SO_norm","Rk_Avg_TB","Rk_Avg_TB_norm","Rk_Avg_teams","Rk_Avg_teams_norm","Rk_Avg_Tpl","Rk_Avg_Tpl_norm","Rk_Avg_wOBA","Rk_Avg_wOBA_norm","Rk_Avg_wRAA","Rk_Avg_wRAA_norm","Rk_Avg_XBH","Rk_Avg_XBHpct","Rk_Avg_XBHpct_norm","Rk_Avg_XBH_norm","Rk_Sum_AB","Rk_Sum_AB_HR","Rk_Sum_BABIP","Rk_Sum_Bavg","Rk_Sum_BB","Rk_Sum_BBpct","Rk_Sum_CS","Rk_Sum_Dbl","Rk_Sum_G","Rk_Sum_GDP","Rk_Sum_H","Rk_Sum_HBP","Rk_Sum_HR","Rk_Sum_HRpct","Rk_Sum_IBB","Rk_Sum_ISO","Rk_Sum_K_BB","Rk_Sum_OBP","Rk_Sum_OPS","Rk_Sum_orgs","Rk_Sum_PA","Rk_Sum_R","Rk_Sum_RBI","Rk_Sum_SB","Rk_Sum_SecA","Rk_Sum_SF","Rk_Sum_SH","Rk_Sum_SLG","Rk_Sum_SO","Rk_Sum_SOpct","Rk_Sum_TB","Rk_Sum_teams","Rk_Sum_Tpl","Rk_Sum_wOBA","Rk_Sum_wRAA","Rk_Sum_XBH","Rk_Sum_XBHpct","Rk_Years","M_Rk_Avg_AB_HR_norm","M_Rk_Avg_AB_norm","M_Rk_Avg_Age","M_Rk_Avg_BABIP_norm","M_Rk_Avg_Bavg_norm","M_Rk_Avg_BBpct_norm","M_Rk_Avg_BB_norm","M_Rk_Avg_CS_norm","M_Rk_Avg_Dbl_norm","M_Rk_Avg_GDP_norm","M_Rk_Avg_G_norm","M_Rk_Avg_HBP_norm","M_Rk_Avg_HRpct_norm","M_Rk_Avg_HR_norm","M_Rk_Avg_H_norm","M_Rk_Avg_IBB_norm","M_Rk_Avg_ISO_norm","M_Rk_Avg_K_BB_norm","M_Rk_Avg_OBP_norm","M_Rk_Avg_OPS_norm","M_Rk_Avg_orgs_norm","M_Rk_Avg_PA_norm","M_Rk_Avg_RBI_norm","M_Rk_Avg_R_norm","M_Rk_Avg_SB_norm","M_Rk_Avg_SecA_norm","M_Rk_Avg_SF_norm","M_Rk_Avg_SH_norm","M_Rk_Avg_SLG_norm","M_Rk_Avg_SOpct_norm","M_Rk_Avg_SO_norm","M_Rk_Avg_TB_norm","M_Rk_Avg_teams_norm","M_Rk_Avg_Tpl_norm","M_Rk_Avg_wOBA_norm","M_Rk_Avg_wRAA_norm","M_Rk_Avg_XBHpct_norm","M_Rk_Avg_XBH_norm","orgName"
209076,0,152,41.5,-0.0668049579110426,0.256367350464288,19.5,0.300463700912911,0.888204010512935,0.241182119783482,0.133624528104689,19.5,0.110244097639056,0.127677868022057,0.285738717372477,8,1.71071733383396,4,-0.341508196086338,50,1,-0.168939268569727,0.406416879158952,37.5,1,-0.446668784455074,1,0.00510204081632653,-0.0684124340057249,0.0197974697680067,0.314590775245505,0,-0.920011473624962,0.136895407717828,0.0668630068695363,1.875,-0.248219892486284,0.324596505268774,0.0620763843580693,0.702674032770084,0.103902682735737,1,-0.0861351270233728,174.5,0.271060409812239,34.5,14,-0.0817799046093423,1.26434170215388,17,1.86775900284784,0.320193818753274,0.409052783890262,2,1.95046995336377,0,-0.512183510344209,0.37807752750131,0.120816061796818,34.5,0.201113778844871,-0.0472493789897709,0.248364901366353,58.5,0.245552456289987,1,-0.268159585467533,3,0.932851168446245,0.32975283446712,0.0260547223457774,2.5487153778669,0.022940159606923,21,0.59,0.0896059992116866,0.129041138772255,304,83,0.600927401825822,0.482364239566964,39,0.220488195278111,16,8,100,2,75,2,2,0.0102040816326531,0,0.273790815435656,3.75,0.649193010537548,1.40534806554017,2,349,69,28,34,0.640387637506548,4,0,0.756155055002619,69,0.402227557689743,117,2,6,0.65950566893424,5.09743075573379,42,1.18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIN"
209079,0,144.5,43.75,0.233286463043946,0.665607391524709,17.5,0.325581395348837,0.0160676869716811,0.248721804511278,0.226218609978831,7.5,0.0503159941662615,-0.964206524166187,-0.454441982354838,2.5,0.474623598074771,5,0.197604999485949,46,1.5,0.792529201914922,0.752827767686633,35.5,1,0.0702544189834746,1,0.0053475935828877,-0.326784596856959,0.0671559942865754,0.592603153054305,0,-0.349980235417712,0.132631578947368,-0.188183944037382,4.75,1.17994372805801,0.290730399821309,-0.332020293404335,0.672083783279956,-0.117376646310271,1,-0.0793553339338796,154,0.530030867823285,23.5,13.5,0.201366553001772,0.917254660726219,6,0.683275071516195,0.209248120300752,-0.566329825667429,0,-0.739681946027502,1,1.59200420410825,0.381353383458647,-0.0093906015462538,36,0.233349538162372,0.329902347805836,0.804596250247119,55.5,0.520116052364831,1,-0.356313552256079,2,0.756529700048524,0.315667187849006,-0.179843575916789,-0.500157366916984,-0.370486755409388,20,0.541463414634146,-0.221268694142517,0.374016567218689,289,87.5,0.651162790697674,0.497443609022556,15,0.100631988332523,5,10,92,3,71,2,2,0.0106951871657754,0,0.265263157894737,9.5,0.581460799642618,1.34416756655991,2,308,47,27,12,0.418496240601504,0,2,0.762706766917293,72,0.466699076324745,111,2,4,0.631334375698012,-1.00031473383397,40,1.08292682926829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DET"
209080,0,180.5,18.1,-0.433829828200893,0.618638251672298,17.5,0.3240625,0.364920197645715,0.24097605893186,0.159708635691292,18.5,0.0908216136195411,-0.282193006555049,0.206432457327571,3.5,0.168800739398966,7.5,0.407514190529586,53,3.5,2.21528427979335,0.575147756799432,43.5,2,0.182442179566157,2.5,0.0119047619047619,0.720242960253724,1.0054839650543,0.525612613813065,1,0.492286841150199,0.179895641497851,0.579231852237572,3.08333333333333,0.328383455838324,0.316296570441648,-0.0515880896127852,0.73716827087136,0.303432501935537,1,-0.0861351270233728,201.5,0.57451239368291,33.5,18,0.353645101071355,1.15869777653112,11,0.860914843885744,0.323864333947207,0.430053174507211,0.5,-0.0563830118806773,0,-0.512183510344209,0.420871700429711,0.464853144147748,52,0.25852454971626,0.608499296976212,1.21943839879038,76,0.72404213799821,1,-0.268159585467533,2.5,0.659274928837292,0.350197800418493,0.282575647079451,5.55378280646954,0.324737977870559,32.5,0.73968253968254,0.543255419785858,0.873378509590892,361,36.2,0.648125,0.48195211786372,37,0.181643227239082,7,15,106,7,87,4,5,0.0238095238095238,2,0.359791282995703,6.16666666666667,0.632593140883296,1.47433654174272,2,403,67,36,22,0.647728667894414,1,0,0.841743400859423,104,0.517049099432519,152,2,5,0.700395600836987,11.1075656129391,65,1.47936507936508,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHA"
209082,0,121.5,14.8333333333333,-0.479427353864144,0.0308117739718904,17.5,0.230054875474884,-0.875775569519675,0.16400172860847,-1.10075988960871,6,0.0411033836055325,-1.16477844572218,-0.714847831246285,0.5,-0.577129855177221,3,-0.538833229507067,32.5,1.5,0.331222868689492,-0.116165868151502,20.5,1.5,0.3595663813736,3,0.0157068062827225,-0.125434573694864,0.35339038724085,-0.482531751278131,0,-0.331951044986223,0.147277441659464,-0.233813666373092,8.2,2.27406292906154,0.204735484879269,-1.61223648644099,0.516014655147203,-0.98991278802655,1,-0.0793553339338796,129,-0.0738192491731759,9,14,-0.116505339052643,-0.684634762417353,0,-0.819802017307704,0.187942955920484,-0.81447540638681,0,-0.898170557621759,0,-0.520243679405075,0.311279170267934,-0.613968995741141,44,0.322419317027428,1.00989398674141,0.81678847778162,41.5,-0.302608235487216,1,-0.356313552256079,1,-0.204206174699719,0.2446935219192,-1.06107223369857,-5.73023144086561,-0.972821710802714,21,0.880645161290323,0.503052443586062,-0.0800893704412631,243,29.6666666666667,0.460109750949768,0.32800345721694,12,0.0822067672110651,1,6,65,3,41,3,6,0.031413612565445,0,0.294554883318928,16.4,0.409470969758537,1.03202931029441,2,258,18,28,0,0.375885911840968,0,0,0.622558340535869,88,0.644838634054857,83,2,2,0.4893870438384,-11.4604628817312,42,1.76129032258065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NYA"
209083,0,187.5,132.25,1.34493082766627,0.789552717290548,16.5,0.326815038893691,0.98351773169442,0.25223306105659,0.310443203055274,21.5,0.103471264367816,-0.0202436452378739,0.43751310263575,4,0.325179366250753,8.5,0.882076056633285,57,1.5,0.307905441102889,0.811165929959993,49,2.5,0.496997661576773,1.5,0.0068735632183908,0.112634227187676,0.315060227206358,0.900450813937827,3,3.31688347070052,0.126505847094082,-0.0666199054427313,2.11630434782609,-0.132335044896051,0.337314776346766,0.255831785823774,0.716053684497439,0.17530394033159,1,-0.0861351270233728,212,0.752290338480338,29.5,23,0.84019356069335,0.888858340160777,13.5,1.28826492847306,0.291385085502733,0.156169146418406,0,-0.725334000295493,0.5,0.888318275753237,0.378738908150673,0.119318597827286,45,0.222804597701149,0.179662326962138,0.810424603830743,75,0.782110632863636,1,-0.268159585467533,1,-0.20635497933962,0.344832198098482,0.205678612312238,7.1782565895283,0.525602778242514,26,0.46605681271064,-0.295853044142703,0.52046645295269,375,264.5,0.653630077787381,0.504466122113181,43,0.206942528735632,8,17,114,3,98,5,3,0.0137471264367816,6,0.253011694188165,4.23260869565217,0.674629552693533,1.43210736899488,2,424,59,46,27,0.582770171005465,0,1,0.757477816301346,90,0.445609195402299,150,2,2,0.689664396196963,14.3565131790566,52,0.932113625421281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAN"
209084,0,176.5,176.5,2.04171043807164,0.694377851357006,18.5,0.329932490736511,0.731046301325033,0.284529390551749,0.833362503896478,16.5,0.0853329506314581,-0.40410388448638,0.0273055327581374,3,-0.0260090168153656,8,0.596798063331592,51,2.5,1.26159486044812,0.564814449208385,51,4,1.44066410760862,1,0.00571182548794489,-0.0302835466111332,-0.0135019378890743,1.0026362068162,0,-0.920011473624962,0.12524341868013,-0.0701660671206571,1.67857142857143,-0.340035814203069,0.353932261768083,0.510141471787484,0.763705070999962,0.463679560739293,1,-0.0861351270233728,199,0.64897652343251,21,18.5,0.364146098264905,0.258173438078531,4.5,-0.17501119985143,0.229264334655608,-0.342975910081419,2,1.95046995336377,0,-0.512183510344209,0.409772809231879,0.385307758085842,28.5,0.14199196326062,-0.695623592547143,-0.024059554651958,72.5,0.671907982474397,1,-0.268159585467533,0.5,-0.479931218948573,0.358415757749713,0.395630833597334,6.73646342482349,0.422065232463086,21.5,0.442857142857143,-0.362656457552117,0.16951649798343,353,353,0.659864981473022,0.569058781103498,33,0.170665901262916,6,16,102,5,102,8,2,0.0114236509758898,0,0.25048683736026,3.35714285714286,0.707864523536165,1.52741014199992,2,398,42,37,9,0.458528669311215,4,0,0.819545618463758,57,0.28398392652124,145,2,1,0.716831515499426,13.472926849647,43,0.885714285714286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SEA"
209090,0,227.5,135.1,1.47257084990966,1.16276149994505,19.5,0.367234090209144,0,0.317978896103896,0.850989062638533,14,0.0558514179203834,-0.917216500922703,-0.0654348117305217,9.5,3.03136437915771,8.5,0.403023831003079,56.5,0.5,-0.610264319161662,0.858814820807474,72.5,0.5,-0.49957077201645,3,0.0118076820663028,-0.185751227714015,0.18607996448018,1.53384882377794,0,-0.337630775391337,0.179112554112554,-0.116725059751568,3.2,0.342391053678197,0.354589249492901,0.207752913477661,0.851680699709351,0.282655475614703,1,-0.077474114267863,245.5,1.03961241058455,42,27,0.625680554250011,1.36727628188722,25,3.60259034762532,0.308373917748918,-0.158506983156677,1.5,1.38372773160507,2,2.32171325821079,0.49709145021645,0.297057726546759,37,0.150945280255625,-0.597805243081489,0.382960923098812,113.5,1.15325091550493,1,-0.215953223428963,4,1.57771582601295,0.391945360040568,0.184408559164264,15.9177696232021,0.608731166406487,41,0.541959406713505,-0.418585896779135,0.619347319601667,455,270.2,0.734468180418288,0.635957792207792,28,0.111702835840767,19,17,113,1,145,1,6,0.0236153641326055,0,0.358225108225108,6.4,0.709178498985801,1.7033613994187,2,491,84,54,50,0.616747835497836,3,4,0.9941829004329,74,0.30189056051125,227,2,8,0.783890720081136,31.8355392464041,82,1.08391881342701,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"COL"
209091,0,184.5,96.5,0.782911028987781,0.703088780758748,17.5,0.30489947296506,0.0618748512312545,0.231127060074428,-0.00386451039001243,40,0.168408690546095,1.36721640956058,2.13033736274235,3,0.0124221125471797,9.5,0.940663400571676,54.5,1.5,0.307905441102889,0.680220076194525,43,1,-0.446668784455074,5,0.0197396750831865,1.60685288302984,2.61499538287438,0.546127465268908,1,0.492286841150199,0.243221690590112,1.33409201500557,1.70833333333333,-0.329245598570227,0.36334430809139,0.636373627971647,0.83769305875593,0.852286552948774,1,-0.0861351270233728,228.5,0.943690883231784,33.5,28.5,1.40752642313535,1.18733582642875,2.5,-0.486012052300452,0.452286018075492,1.49337451510931,0.5,-0.0563830118806773,2.5,6.49032542014302,0.47434875066454,0.880954891452323,55,0.249921706791936,0.482722802651352,1.35294215364295,89.5,1.18694290830806,1,-0.268159585467533,2.5,0.68172552351232,0.39553137254902,0.831942818034039,17.1835888406413,1.5588377941583,46.5,1.00588235294118,1.35673539430019,1.82675681543106,369,193,0.609798945930119,0.462254120148857,80,0.33681738109219,6,19,109,3,86,2,10,0.0394793501663731,2,0.486443381180223,3.41666666666667,0.72668861618278,1.67538611751186,2,457,67,57,5,0.904572036150983,1,5,0.94869750132908,110,0.499843413583872,179,2,5,0.791062745098039,34.3671776812826,93,2.01176470588235,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PIT"
209092,0,179.5,120.5,1.17229609990512,0.742486404943599,17.5,0.31308758040574,1.37312875398613,0.240347422462902,0.114595909972628,36,0.161627906976744,1.21601902698734,1.77208351360348,4.5,0.462342428421267,8,0.628796103498155,50.5,2.5,1.26159486044812,0.551877682023197,47.5,2,0.182442179566157,0.5,0.00166112956810631,-0.467325336916028,-0.308764695327426,0.893756553971374,1.5,1.19843599853778,0.165043251986778,0.400411985399535,1.29727272727273,-0.523625644445071,0.365,0.65966384119571,0.77039067444968,0.476619653678595,1,-0.0861351270233728,220.5,0.928410158103541,34.5,18,0.383766560625552,1.3311638185817,5,-0.065374840587228,0.353259722905971,0.677500813193546,2.5,2.61942094177858,0.5,0.888318275753237,0.40539067444968,0.331784450647695,44.5,0.208970099667774,0.0456843508111349,0.872136645876036,80.5,0.984748181248496,1,-0.268159585467533,5,2.16185969493222,0.368386928811929,0.498481300354626,14.3858321661983,1.26825520827356,33,0.678333333333333,0.35849794852177,0.967166980527319,359,241,0.62617516081148,0.480694844925804,72,0.323255813953488,9,16,101,5,95,4,1,0.00332225913621262,3,0.330086503973557,2.59454545454545,0.73,1.54078134889936,2,441,69,36,10,0.706519445811942,5,1,0.81078134889936,89,0.417940199335548,161,2,10,0.736773857623858,28.7716643323967,66,1.35666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NYN"
209101,0,101.5,18.1666666666667,-0.415540884135536,-0.0780105963025886,18.5,0.319480519480519,-0.544521567018936,0.225112238922506,0.133151693835033,13,0.111409796893668,0.193879586850498,0.0613501947779487,2,0.318244971222985,6,0.185621353454143,31.5,1.5,0.792529201914922,-0.0430988340524267,23.5,1,0.0702544189834746,1.5,0.0120967741935484,0.718797794289145,0.248951812484547,-0.232426547821455,0,-0.349980235417712,0.183291040406012,0.716283462302698,2.73939393939394,0.211974658759279,0.319075972264094,0.172724754803387,0.727479251592613,0.478094549830892,1,-0.0793553339338796,116,-0.0673267435919221,14.5,9.5,-0.326774705517224,-0.2115123318645,2.5,-0.278731903389569,0.314464181143861,0.511798991233435,0,-0.739681946027502,0.5,0.535127463565798,0.408403279328518,0.57131515029835,34,0.297491039426523,0.976125431902384,0.659125904219349,43,-0.116039536439592,1,-0.356313552256079,0.5,-0.431303936519341,0.350864749773892,0.506141440342936,3.74039205913966,-0.195811962395078,19.5,0.71606334841629,0.438744944607377,0.0519498725080947,203,36.3333333333333,0.638961038961039,0.450224477845013,26,0.222819593787336,4,12,63,3,47,2,3,0.0241935483870968,0,0.366582080812024,5.47878787878788,0.638151944528188,1.45495850318523,2,232,29,19,5,0.628928362287722,0,1,0.816806558657037,68,0.594982078853047,86,2,1,0.701729499547784,7.48078411827933,39,1.43212669683258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TBA"
209103,0,56,0,-0.717725133852444,-1.08230465359356,17.5,0.338119369369369,-0.308432963898595,0.256235827664399,0.429018697090229,3,0.0528873642081189,-1.09502856403938,-1.17325353955236,0,-1.0219274719699,3,-0.592083781024102,21.5,1.5,0.307905441102889,-1.02673003771182,14,0,-1.07577974847631,0,0,-0.659903979700312,-0.637326860422858,-0.898029383583879,0.5,-0.213862316237382,0.174603174603175,0.540522538168065,5.5,1.49636568247487,0.292881646655232,-0.370188379765847,0.723720648922805,0.274081131793507,1,-0.0861351270233728,59.5,-1.14313601348544,7,5.5,-0.902887994055894,-0.924915005031293,0,-0.893223518265488,0.231292517006803,-0.275984084220894,0.5,-0.0563830118806773,0,-0.512183510344209,0.430839002267574,0.57865999880717,14,0.234419668381933,0.347594151187336,-0.872463189849742,23,-0.843879088587431,1,-0.268159585467533,1,-0.228805574014647,0.344107837445573,0.250959852007745,0.559302367432459,-0.244297001178216,9,0.620512820512821,0.187477648714493,-0.662435730223212,112,0,0.676238738738739,0.512471655328798,6,0.105774728416238,0,6,43,3,28,0,0,0,1,0.349206349206349,11,0.585763293310463,1.44744129784561,2,119,14,11,0,0.462585034013605,1,0,0.861678004535147,28,0.468839336763865,46,2,2,0.688215674891147,1.11860473486492,18,1.24102564102564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHA"
209104,0,65,14.75,-0.612016900621921,-0.949583685512086,22.5,0.371323529411765,0.528880275851533,0.247881355932203,0.0895578487178015,9,0.131130063965885,0.539487569422366,-0.644931845451935,2,-0.107993974621861,3.5,-0.505076418773339,24.5,0,-1.10407622896497,-0.83305396664439,16,0,-0.849320590485916,2,0.0149253731343284,1.01702778913547,0.417145550717864,-0.836088607156862,0,-0.331951044986223,0.214689265536723,0.726742822921627,2.4375,-0.0456334705263083,0.346481876332623,0.302780054879908,0.809052497801549,0.462403108956857,1,-0.0793553339338796,74,-0.948053355750119,11.5,8.5,-0.630658703708058,-0.620837236388511,3,-0.363370047945312,0.336864406779661,0.537163159252174,0,-0.898170557621759,0,-0.520243679405075,0.462570621468927,0.528116251330858,25,0.314498933901919,0.979954129315094,-0.287945318766141,32.5,-0.603566731645258,1,-0.356313552256079,0.5,-0.477782414308672,0.387460554371002,0.497629643567754,4.85115615991979,0.044826740797765,16.5,0.867816091954023,0.697719609572506,-0.259771270146863,130,29.5,0.742647058823529,0.495762711864407,18,0.26226012793177,4,7,49,0,32,0,4,0.0298507462686567,0,0.429378531073446,4.875,0.692963752665245,1.6181049956031,2,148,23,17,6,0.673728813559322,0,0,0.925141242937853,50,0.628997867803838,65,2,1,0.774921108742004,9.70231231983958,33,1.73563218390805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU"
209105,0,142,0,-0.717725133852444,0.0756997142046517,16.5,0.218231389284021,-0.562906788119418,0.173618352450469,-0.899990291345525,14,0.088231780167264,-0.342153024445673,-0.225665195966451,1.5,-0.533576026733271,5,-0.0909326111485747,48.5,0.5,-0.645783978242343,0.359323825373446,24.5,1.5,-0.132113302444459,0,0,-0.659903979700312,-0.637326860422858,-0.366673982047445,0,-0.920011473624962,0.0929043150106758,-0.467710365494378,2.17692307692308,-0.102270925968341,0.253046594982079,-0.987775632388145,0.519569262443224,-0.919461503858328,1,-0.0861351270233728,158.5,0.0346712180898015,18,12,-0.314553137226789,-0.0778503720548577,2.5,-0.49943779804864,0.198420974229108,-0.63011087448552,1,0.612567976534138,0,-0.512183510344209,0.266522667461145,-0.772046388788085,30.5,0.192174432497013,-0.138945606521534,0.016190431764607,37.5,-0.378958839601168,1,-0.268159585467533,1,-0.183904384664593,0.253360513739546,-0.918346814259078,-8.80788632660734,-1.13736413190353,13,0.511904761904762,-0.15427995970641,-0.351961134465128,284,0,0.436462778568042,0.347236704900938,28,0.176463560334528,3,10,97,1,49,3,0,0,0,0.185808630021352,4.35384615384615,0.506093189964158,1.03913852488645,2,317,36,24,5,0.396841948458215,2,0,0.53304533492229,61,0.384348864994026,75,2,2,0.506721027479092,-17.6157726532147,26,1.02380952380952,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PHI"
209107,0,27,0,-0.717725133852444,-1.53381681094997,18.5,0.263888888888889,0.547524444844172,0.217758985200846,-0.227556913122967,1,0.053030303030303,-1.08242641807831,-1.33870419446872,0,-1.0219274719699,0.5,-1.12252862286883,8.5,0.5,-0.645783978242343,-1.744092587104,5,0,-1.07577974847631,0,0,-0.659903979700312,-0.637326860422858,-1.33398006651968,0,-0.920011473624962,0.0232558139534884,-1.29901875984247,4.5,1.0008346673254,0.257575757575758,-0.933719263866705,0.498590556730092,-1.03837115056966,1,-0.0861351270233728,28,-1.562313285384,2,1,-1.30865205085788,-1.32903641692204,0,-0.893223518265488,0.080338266384778,-1.63730855006695,0,-0.725334000295493,0,-0.512183510344209,0.241014799154334,-0.970726590937201,4.5,0.162878787878788,-0.46029613426692,-1.4225233185756,6,-1.31384803426472,1,-0.268159585467533,0,-0.775958053232553,0.230306818181818,-1.20475335642907,-2.66214124577015,-0.533095689448186,1,0.142857142857143,-1.28185598364381,-1.12344558656363,54,0,0.527777777777778,0.435517970401691,2,0.106060606060606,0,1,17,1,10,0,0,0,0,0.0465116279069767,9,0.515151515151515,0.997181113460183,2,56,4,2,0,0.160676532769556,0,0,0.482029598308668,9,0.325757575757576,12,2,0,0.460613636363636,-5.32428249154029,2,0.285714285714286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ATL"
209110,0,164,126.25,1.48030735900426,0.81681154990877,16.5,0.316738816738817,-0.149633552633808,0.254704979982789,0.429032851787173,15,0.0810137664533269,-0.366510505734802,0.219962714867761,3,0.457504865907657,10,0.981580159531812,49,1,0.223349138721478,0.840020320021783,42.5,1.5,0.503855911147107,1.5,0.00846818017147687,-0.025541780359214,0.362418751724927,0.747093440811046,0.5,1.57005022277668,0.183017173644629,0.46985057436704,2.98803827751196,0.338424042464323,0.319727891156463,0.138045814890452,0.757450044783881,0.452661618808614,1,-0.0793553339338796,182.5,0.778218530089382,31,22,1.01384528043568,1.24176768713541,13,1.53353149470362,0.331069704792906,0.525477396547983,1.5,2.10617229437052,0.5,0.535127463565798,0.437722153627418,0.544083227515918,37.5,0.212927182707402,0.0861916798226853,0.961614657442659,73,0.837839347583853,1,-0.356313552256079,1.5,0.482953460439572,0.360511869118905,0.465173351542381,6.94754911157757,0.228374714751963,30.5,0.721212121212121,0.30635075695059,0.86367265225104,328,252.5,0.633477633477634,0.509409959965578,30,0.162027532906654,6,20,98,2,85,3,3,0.0169363603429537,1,0.366034347289258,5.97607655502392,0.639455782312925,1.51490008956776,2,365,62,44,26,0.662139409585812,3,1,0.875444307254836,75,0.425854365414805,146,2,3,0.72102373823781,13.8950982231551,61,1.44242424242424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIN"
209117,0,119.5,71,0.395897335830435,-0.172304487855956,18.5,0.331223628691983,0.547524444844172,0.271344562218673,0.634076858263925,20,0.140160622026702,0.759674052635352,0.32539184739493,5.5,0.851961940849931,5,-0.0269365308154504,47,0,-1.12262868791496,0.295665267128059,32.5,1,-0.446668784455074,0.5,0.00289017341040462,-0.324839404682569,-0.308764695327426,0.0352437080326678,1,0.492286841150199,0.127631770001452,-0.0511545508630858,1.20833333333333,-0.565361169039564,0.374794196336695,0.822547737257594,0.77377052855682,0.51401940830696,1,-0.0861351270233728,143,-0.0944978706119993,19.5,16.5,0.141413352165524,0.0424314498491107,3.5,-0.340580935387082,0.282162044431538,0.0915601005237555,2,1.95046995336377,0.5,0.888318275753237,0.398976332220125,0.290457475241637,24.5,0.169241393421658,-0.38522773051708,-0.267067916880033,49,-0.0252509803423503,1,-0.268159585467533,1.5,0.0896718549443599,0.365571655387819,0.477498968955331,6.25849436879653,0.381519122529336,16.5,0.467948717948718,-0.290480845994146,-0.108618453780844,239,142,0.662447257383966,0.542689124437346,40,0.280321244053404,11,10,94,0,65,2,1,0.00578034682080924,2,0.255263540002904,2.41666666666667,0.74958839267339,1.54754105711364,2,286,39,33,7,0.564324088863075,4,1,0.79795266444025,49,0.338482786843317,98,2,3,0.731143310775638,12.5169887375931,33,0.935897435897436,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFN"
