playerid,Made.it.flag,Rk_Avg_AB,Rk_Avg_AB_HR,Rk_Avg_AB_HR_norm,Rk_Avg_AB_norm,Rk_Avg_Age,Rk_Avg_BABIP,Rk_Avg_BABIP_norm,Rk_Avg_Bavg,Rk_Avg_Bavg_norm,Rk_Avg_BB,Rk_Avg_BBpct,Rk_Avg_BBpct_norm,Rk_Avg_BB_norm,Rk_Avg_CS,Rk_Avg_CS_norm,Rk_Avg_Dbl,Rk_Avg_Dbl_norm,Rk_Avg_G,Rk_Avg_GDP,Rk_Avg_GDP_norm,Rk_Avg_G_norm,Rk_Avg_H,Rk_Avg_HBP,Rk_Avg_HBP_norm,Rk_Avg_HR,Rk_Avg_HRpct,Rk_Avg_HRpct_norm,Rk_Avg_HR_norm,Rk_Avg_H_norm,Rk_Avg_IBB,Rk_Avg_IBB_norm,Rk_Avg_ISO,Rk_Avg_ISO_norm,Rk_Avg_K_BB,Rk_Avg_K_BB_norm,Rk_Avg_OBP,Rk_Avg_OBP_norm,Rk_Avg_OPS,Rk_Avg_OPS_norm,Rk_Avg_orgs,Rk_Avg_orgs_norm,Rk_Avg_PA,Rk_Avg_PA_norm,Rk_Avg_R,Rk_Avg_RBI,Rk_Avg_RBI_norm,Rk_Avg_R_norm,Rk_Avg_SB,Rk_Avg_SB_norm,Rk_Avg_SecA,Rk_Avg_SecA_norm,Rk_Avg_SF,Rk_Avg_SF_norm,Rk_Avg_SH,Rk_Avg_SH_norm,Rk_Avg_SLG,Rk_Avg_SLG_norm,Rk_Avg_SO,Rk_Avg_SOpct,Rk_Avg_SOpct_norm,Rk_Avg_SO_norm,Rk_Avg_TB,Rk_Avg_TB_norm,Rk_Avg_teams,Rk_Avg_teams_norm,Rk_Avg_Tpl,Rk_Avg_Tpl_norm,Rk_Avg_wOBA,Rk_Avg_wOBA_norm,Rk_Avg_wRAA,Rk_Avg_wRAA_norm,Rk_Avg_XBH,Rk_Avg_XBHpct,Rk_Avg_XBHpct_norm,Rk_Avg_XBH_norm,Rk_Sum_AB,Rk_Sum_AB_HR,Rk_Sum_BABIP,Rk_Sum_Bavg,Rk_Sum_BB,Rk_Sum_BBpct,Rk_Sum_CS,Rk_Sum_Dbl,Rk_Sum_G,Rk_Sum_GDP,Rk_Sum_H,Rk_Sum_HBP,Rk_Sum_HR,Rk_Sum_HRpct,Rk_Sum_IBB,Rk_Sum_ISO,Rk_Sum_K_BB,Rk_Sum_OBP,Rk_Sum_OPS,Rk_Sum_orgs,Rk_Sum_PA,Rk_Sum_R,Rk_Sum_RBI,Rk_Sum_SB,Rk_Sum_SecA,Rk_Sum_SF,Rk_Sum_SH,Rk_Sum_SLG,Rk_Sum_SO,Rk_Sum_SOpct,Rk_Sum_TB,Rk_Sum_teams,Rk_Sum_Tpl,Rk_Sum_wOBA,Rk_Sum_wRAA,Rk_Sum_XBH,Rk_Sum_XBHpct,Rk_Years,M_Rk_Avg_AB_HR_norm,M_Rk_Avg_AB_norm,M_Rk_Avg_Age,M_Rk_Avg_BABIP_norm,M_Rk_Avg_Bavg_norm,M_Rk_Avg_BBpct_norm,M_Rk_Avg_BB_norm,M_Rk_Avg_CS_norm,M_Rk_Avg_Dbl_norm,M_Rk_Avg_GDP_norm,M_Rk_Avg_G_norm,M_Rk_Avg_HBP_norm,M_Rk_Avg_HRpct_norm,M_Rk_Avg_HR_norm,M_Rk_Avg_H_norm,M_Rk_Avg_IBB_norm,M_Rk_Avg_ISO_norm,M_Rk_Avg_K_BB_norm,M_Rk_Avg_OBP_norm,M_Rk_Avg_OPS_norm,M_Rk_Avg_orgs_norm,M_Rk_Avg_PA_norm,M_Rk_Avg_RBI_norm,M_Rk_Avg_R_norm,M_Rk_Avg_SB_norm,M_Rk_Avg_SecA_norm,M_Rk_Avg_SF_norm,M_Rk_Avg_SH_norm,M_Rk_Avg_SLG_norm,M_Rk_Avg_SOpct_norm,M_Rk_Avg_SO_norm,M_Rk_Avg_TB_norm,M_Rk_Avg_teams_norm,M_Rk_Avg_Tpl_norm,M_Rk_Avg_wOBA_norm,M_Rk_Avg_wRAA_norm,M_Rk_Avg_XBHpct_norm,M_Rk_Avg_XBH_norm,WAR
192611,1,7.0,7.0,-0.459947296548009,-1.17497419012143,26.0,0.25,0.0,0.28571428571428603,0.37538111032339094,0.0,0.0,-1.48146720849039,-1.06329752525245,0.0,-0.739723332490659,1.0,-0.721866753223229,3.0,0.0,-0.7969749103420242,-1.21359926077709,2.0,0.0,-0.717021023355619,1.0,0.14285714285714302,4.09396894885096,-0.0499779579467042,-1.0937526030956,0.0,-0.339129908198208,0.857142857142857,3.23361791159062,0.0,-0.955400834147374,0.28571428571428603,-0.43879151931696797,1.42857142857143,1.84407264669976,1.0,-0.051366549693750006,7.0,-1.1982841926410701,1.0,1.0,-1.00546171117444,-1.05500733794523,0.0,-0.61613373816412,0.857142857142857,2.16988864526582,0.0,-0.716962495969567,0.0,-0.462193145904182,1.14285714285714,2.58291798990175,2.0,0.28571428571428603,0.478519853713194,-1.0077142267925299,8.0,-0.891035663964198,1.0,-0.146650765274998,0.0,-0.6853634138902309,0.7094285714285709,2.2331585898102597,2.29451476793249,-0.23780597130466397,6.0,3.0,3.3100564079115897,-0.613839859043319,7,7.0,0.25,0.28571428571428603,0,0.0,0,1,3,0,2,0,1,0.14285714285714302,0,0.857142857142857,0.0,0.28571428571428603,1.42857142857143,1,7,1,1,0,0.857142857142857,0,0,1.14285714285714,2,0.28571428571428603,8,1,0,0.7094285714285709,2.29451476793249,6,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39
19293,1,285.0,71.25,0.573381580639416,1.99090099277711,21.0,0.34117647058823497,0.633947513280975,0.31929824561403497,1.0688384279965601,34.0,0.104615384615385,-0.34281449184612794,1.0484407403101,4.0,0.957035623655666,14.0,1.71179579848185,73.0,0.0,0.0,1.4593399852165703,91.0,1.0,-0.172970494056165,4.0,0.0123076923076923,-0.22419543454034102,0.245648222328877,2.4010477014917595,2.0,1.7764750303193402,0.175438596491228,-0.0173734036627832,0.852941176470588,-0.7129321906805449,0.39009287925696606,0.623873594737161,0.884829721362229,0.5562445629148121,1.0,0.0,325.0,1.8821945440082801,56.0,28.0,0.5555610491862449,1.8828006712110401,35.0,4.421040740413679,0.40350877192982504,0.31109433967487393,3.0,1.5383507891487802,2.0,0.9915751627666479,0.494736842105263,0.47430071592165096,29.0,0.0892307692307692,-1.069814610113,0.142288575729832,141.0,1.8056898946595201,1.0,0.0,2.0,1.5809823810563302,0.426984423676012,0.519502981817939,27.2264838593515,1.30544283393718,50.0,0.54945054945055,-0.349979263300427,1.03475059767583,285,71.25,0.34117647058823497,0.31929824561403497,34,0.104615384615385,4,14,73,0,91,1,4,0.0123076923076923,2,0.175438596491228,0.852941176470588,0.39009287925696606,0.884829721362229,1,325,56,28,35,0.40350877192982504,3,2,0.494736842105263,29,0.0892307692307692,141,1,2,0.426984423676012,27.2264838593515,50,0.54945054945055,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14
19341,1,300.0,37.5,-0.187436257487636,2.07572037169324,20.0,0.34509803921568605,0.0,0.32,0.0,25.0,0.0750750750750751,0.0,0.0118796531191933,3.0,0.5767962738085171,15.0,1.6122777283210001,70.0,0.0,0.0,1.45908431617506,96.0,4.0,1.5962711822593603,8.0,0.024024024024024,0.0,1.64524362211148,2.3140458109967996,0.0,0.0,0.23666666666666697,0.0,1.6,0.0552990295235033,0.376506024096386,0.0,0.933172690763052,0.0,1.0,0.0,333.0,1.76546811048635,77.0,77.0,2.84277541117289,2.5010896393277995,5.0,-0.126689378549555,0.326666666666667,0.0,3.0,1.00898232183673,1.0,-0.0686424992426262,0.556666666666667,0.0,40.0,0.12012012012012,0.0,0.865849900690562,167.0,2.17966486336753,1.0,0.0,3.0,1.0495471860639,0.44558734939759004,0.0,32.2618225891614,0.0,71.0,0.739583333333333,0.328402180321687,1.8234476254635599,300,37.5,0.34509803921568605,0.32,25,0.0750750750750751,3,15,70,0,96,4,8,0.024024024024024,0,0.23666666666666697,1.6,0.376506024096386,0.933172690763052,1,333,77,77,5,0.326666666666667,3,1,0.556666666666667,40,0.12012012012012,167,1,3,0.44558734939759004,32.2618225891614,71,0.739583333333333,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0
19372,1,229.0,45.8,-0.0488206109682617,1.57911518432676,20.0,0.32620320855615004,0.6375143906833829,0.2882096069869,0.891256969379501,28.0,0.10408921933085499,-0.222739467208625,0.976782504980378,3.0,0.658451452083041,7.0,0.49988092607971296,62.0,0.0,0.0,1.32920153945231,66.0,6.0,2.5068081388935,5.0,0.0185873605947955,0.318938341068652,0.9380938380844691,1.77228313617057,0.0,-0.500773395667191,0.200873362445415,0.44866116984408294,1.42857142857143,-0.356610902131517,0.37593984962406,0.68274902799228,0.865022819056374,0.7454429893647851,1.0,0.0,269.0,1.63449311704097,48.0,34.0,1.44488860830856,2.1951259225096003,21.0,2.32441769579465,0.40174672489083,0.552386437337578,3.0,1.28727765543119,3.0,2.09992060941721,0.48908296943231394,0.693124947134641,40.0,0.148698884758364,-0.447181844057088,0.9519640247810699,112.0,1.6274800940823102,1.0,0.0,4.0,2.73481911317061,0.41226315789473705,0.690904503981161,19.588626261787102,1.25416413690374,46.0,0.696969696969697,0.17127263913985502,1.26750055422495,229,45.8,0.32620320855615004,0.2882096069869,28,0.10408921933085499,3,7,62,0,66,6,5,0.0185873605947955,0,0.200873362445415,1.42857142857143,0.37593984962406,0.865022819056374,1,269,48,34,21,0.40174672489083,3,3,0.48908296943231394,40,0.148698884758364,112,1,4,0.41226315789473705,19.588626261787102,46,0.696969696969697,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.69
194,1,67.5,32.25,-0.12146658698688001,-0.5510939214561911,26.0,0.236798679867987,0.23678891374866698,0.21124031007751898,0.41580715653470396,11.0,0.130681818181818,0.614606302732656,-0.135614988187341,0.5,-0.5967768732434,5.0,0.0690403699571845,20.0,0.5,-0.380737917244265,-0.672450957101474,17.0,1.5,-0.0959892206178871,1.0,0.00649350649350649,-0.167221624591488,-0.22964653800856102,-0.453480636980455,0.5,0.14438799353563,0.10852713178294598,0.5731994770007071,0.666666666666667,-0.840310771219078,0.36931818181818205,0.6231357028623911,0.689085623678647,0.645996603431708,1.0,-0.0527046276694728,81.0,-0.505612738842979,12.0,11.0,-0.11743458045255199,-0.228284192446458,1.0,-0.55075003829126,0.27713178294573604,0.753466337580207,1.0,0.081644475057994,0.0,-0.588699082098516,0.319767441860465,0.566510442070662,14.0,0.0909090909090909,-1.21679562599929,-0.630506126541946,31.0,-0.37416298201349496,1.0,-0.0527046276694728,0.0,-0.637883323626196,0.353785539215686,0.10404892588772999,5.64924022215983,0.21303362016533103,14.0,0.424242424242424,-0.38372352787650504,-0.25610977942375696,135,64.5,0.473597359735974,0.42248062015503896,22,0.261363636363636,1,10,40,1,34,3,2,0.012987012987013,1,0.21705426356589103,1.33333333333333,0.7386363636363641,1.37817124735729,2,162,24,22,2,0.554263565891473,2,0,0.63953488372093,28,0.18181818181818202,62,2,0,0.707571078431372,11.298480444319699,28,0.8484848484848492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23
19440,1,235.0,39.1666666666667,-0.101462090435539,1.14454230166986,20.0,0.30645161290322603,-0.103586006861027,0.26808510638297894,0.131691043188692,22.0,0.0842911877394636,-0.367129074074375,0.34517797305508396,4.0,0.348832237166743,10.0,0.755488036154406,66.0,0.0,0.0,1.07905862663692,63.0,2.0,-0.12780579605342302,6.0,0.0229885057471264,0.5015273290104489,1.03161640595807,1.00253535709491,0.0,-0.574166775502854,0.22553191489361699,0.43773763526208104,2.0,-0.19200260314615303,0.33461538461538504,-0.13068226800076702,0.8282324058919799,0.207860040812727,1.0,0.0,261.0,1.02928001401248,46.0,30.0,0.6499316993632509,1.44181672312876,15.0,1.29902727408537,0.365957446808511,0.315788676590715,1.0,-0.278403774638096,1.0,-0.230443543195909,0.493617021276596,0.363232278894858,44.0,0.16858237547892702,-0.27713801186652,0.6597214610688841,116.0,1.14559632728029,1.0,0.0,3.0,0.9567795433011709,0.40071538461538503,0.198585793147389,15.5158995037221,0.525943982635361,53.0,0.841269841269841,0.4657144601214261,1.14223024497408,235,39.1666666666667,0.30645161290322603,0.26808510638297894,22,0.0842911877394636,4,10,66,0,63,2,6,0.0229885057471264,0,0.22553191489361699,2.0,0.33461538461538504,0.8282324058919799,1,261,46,30,15,0.365957446808511,1,1,0.493617021276596,44,0.16858237547892702,116,1,3,0.40071538461538503,15.5158995037221,53,0.841269841269841,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.63
19478,1,152.0,50.6666666666667,0.036939202952367994,0.407394486369569,21.0,0.25,-0.553808155774073,0.230263157894737,-0.10283232073309101,22.0,0.125,0.155688654307953,0.46055548162287197,0.0,-0.8423764386984159,4.0,-0.22592483135987,48.0,0.0,0.0,0.49367835321355297,35.0,2.0,0.203254713964338,3.0,0.0170454545454545,0.21723557654088602,0.24093120431677598,0.18790109586202,0.0,-0.500773395667191,0.131578947368421,-0.20700703682393598,0.954545454545455,-0.6250952540861561,0.335227272727273,0.0356455744449734,0.697069377990431,-0.134236062369112,1.0,0.0,176.0,0.40505101508829705,29.0,14.0,-0.228205054781812,0.698106818850375,1.0,-0.6862566530441341,0.282894736842105,-0.243858676176067,0.0,-0.865219407748836,0.0,-0.560848361521366,0.3618421052631579,-0.19441279339917303,21.0,0.11931818181818199,-0.787651158972124,-0.311454074877011,55.0,0.0567348638375308,1.0,0.0,0.0,-0.725045067212673,0.34082954545454497,-0.13446936943805102,2.8934490923441203,-0.285275472063575,20.0,0.5714285714285711,-0.14007809163965199,-0.0840923166252986,152,50.6666666666667,0.25,0.230263157894737,22,0.125,0,4,48,0,35,2,3,0.0170454545454545,0,0.131578947368421,0.954545454545455,0.335227272727273,0.697069377990431,1,176,29,14,1,0.282894736842105,0,0,0.3618421052631579,21,0.11931818181818199,55,1,0,0.34082954545454497,2.8934490923441203,20,0.5714285714285711,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.09
19479,1,175.0,0.0,-0.7539226343124291,0.520772657701298,18.5,0.38080449571132796,0.287629735789388,0.33493589743589697,0.503984543596999,40.5,0.18269230769230801,1.11425722252018,1.1679063467509199,4.0,1.0813029409395798,4.5,-0.277719882370417,55.0,0.0,0.0,0.730549780633751,58.5,1.0,-0.255050382968518,0.0,0.0,-0.6713073720517099,-0.6468687189325001,0.823973953872683,0.0,0.0,0.0595238095238096,-0.896353391453327,0.5361111111111111,-0.656758199548911,0.46110400682011893,0.951720981696678,0.8555637137798259,0.18857502535194698,1.0,0.0,221.0,0.650883454705634,51.5,24.5,0.109414811348384,1.28864728272731,15.5,1.3348197882388502,0.355311355311355,0.37522201628212604,0.5,-0.502164384860428,4.0,2.04050427927084,0.39445970695970706,-0.267317118870886,21.5,0.0974893162393162,-0.973750544119896,-0.2823162659909881,69.0,0.114759065526103,1.0,0.0,0.5,-0.726741314516634,0.410822165387894,0.183043129095735,15.3784729902308,0.34368459933997,10.5,0.179865575686733,-1.22326196952555,-0.6274731978410861,350,0.0,0.7616089914226559,0.669871794871795,81,0.365384615384615,8,9,110,0,117,2,0,0.0,0,0.11904761904761901,1.07222222222222,0.922208013640239,1.71112742755965,2,442,103,49,31,0.7106227106227109,1,8,0.7889194139194141,43,0.194978632478632,138,2,1,0.821644330775789,30.756945980461502,21,0.359731151373466,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.27
195,1,197.0,98.5,1.21549911442276,1.6358917651998202,22.0,0.35,0.0,0.32994923857868,1.20886068641418,33.0,0.14042553191489401,0.836298973105357,2.73499476598981,10.0,3.7485104262044198,11.0,2.1577211884007297,56.0,0.0,0.0,1.5413286271447302,65.0,3.0,1.1331785682926,2.0,0.00851063829787234,0.37883823300481,1.1354076043611798,2.48610490101783,1.0,1.39747886038825,0.22842639593908604,1.01917569457788,0.484848484848485,-0.8276166206244621,0.431623931623932,1.3517333614179299,0.989999566141698,1.43849050114734,1.0,-0.0589255650988806,235.0,1.8103572885243002,53.0,22.0,1.31390988059554,4.1366844502468,41.0,5.97440176339458,0.553299492385787,1.9224587441235301,1.0,0.0785837603478368,1.0,0.246866360188967,0.5583756345177671,1.3238116572589398,16.0,0.0680851063829787,-1.1362614887122802,-0.31217665125736105,110.0,2.5658919413768397,1.0,-0.0589255650988806,5.0,2.3156345572825296,0.479244635193133,1.41458468461229,29.3961544547677,3.4950614136192697,45.0,0.6923076923076921,0.454653497428966,2.35282257088496,197,98.5,0.35,0.32994923857868,33,0.14042553191489401,10,11,56,0,65,3,2,0.00851063829787234,1,0.22842639593908604,0.484848484848485,0.431623931623932,0.989999566141698,1,235,53,22,41,0.553299492385787,1,1,0.5583756345177671,16,0.0680851063829787,110,1,5,0.479244635193133,29.3961544547677,45,0.6923076923076921,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.17
19505,1,158.0,0.0,-0.787146654088325,0.149635752652442,21.0,0.340277777777778,0.219710376525504,0.310126582278481,0.6921654702052971,12.0,0.0685714285714286,-0.790587652509553,-0.49991129934157796,0.0,-0.78135572925963,9.0,0.499413133156125,40.0,0.0,0.0,-0.178955570448124,49.0,1.0,-0.174906450067131,0.0,0.0,-0.785874121620055,-0.7828315270158629,0.328446642138214,0.0,-0.593662855494836,0.170886075949367,0.14313539465277803,1.5,-0.304594369371623,0.354285714285714,0.14070186195631698,0.835298372513562,0.35431884707843103,1.0,0.0,175.0,0.0708218689418565,19.0,21.0,-0.00319749596085545,-0.348500481699634,6.0,0.231715492603735,0.284810126582279,-0.16378645685397197,4.0,1.34724809175569,0.0,-0.8941065828792049,0.48101265822784794,0.429800703695694,18.0,0.10285714285714301,-0.948560862689764,-0.619024903828135,76.0,0.24026427894306102,1.0,0.0,3.0,0.667203710983559,0.39873142857142896,0.309816894916842,11.0375,0.13022725374937502,27.0,0.551020408163265,-0.10376752751101,0.10399230651778098,158,0.0,0.340277777777778,0.310126582278481,12,0.0685714285714286,0,9,40,0,49,1,0,0.0,0,0.170886075949367,1.5,0.354285714285714,0.835298372513562,1,175,19,21,6,0.284810126582279,4,0,0.48101265822784794,18,0.10285714285714301,76,1,3,0.39873142857142896,11.0375,27,0.551020408163265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.53
19519,1,170.0,85.0,1.02287743626928,1.28503555854766,19.0,0.272727272727273,0.0,0.258823529411765,-0.0630947268534933,26.0,0.129353233830846,-0.0686321126207879,1.08784415850896,3.0,0.698235676035053,6.0,0.8811928518853609,48.0,0.0,0.0,1.2427243013598301,44.0,2.0,0.980029744225765,2.0,0.0099502487562189,0.35985064566652497,1.01608214288452,1.07707006343135,0.0,0.0,0.11764705882352902,-0.0984771473279063,0.653846153846154,-0.4221746406636721,0.358208955223881,-0.0644749202424987,0.7346795434591751,-0.09806291757412501,1.0,0.0,201.0,1.3048675186085201,24.0,24.0,1.18450207233116,0.7832352374418291,5.0,0.25175755313906,0.28235294117647103,-0.19280284352090302,3.0,1.40876220133405,0.0,-0.7158824113233601,0.376470588235294,-0.106955502621131,17.0,0.0845771144278607,-0.47758950403765604,0.36500023483355,64.0,0.954343504493402,1.0,0.0,0.0,-0.716089590683542,0.35711442786069697,-0.0977299710913004,5.26999208234363,0.17458004695305998,20.0,0.45454545454545503,-0.0970427407100652,0.619593700654047,170,85.0,0.272727272727273,0.258823529411765,26,0.129353233830846,3,6,48,0,44,2,2,0.0099502487562189,0,0.11764705882352902,0.653846153846154,0.358208955223881,0.7346795434591751,1,201,24,24,5,0.28235294117647103,3,0,0.376470588235294,17,0.0845771144278607,64,1,0,0.35711442786069697,5.26999208234363,20,0.45454545454545503,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.04
19560,1,13.0,0.0,-0.16439898730535699,1.14082457504824,19.0,0.3,0.0,0.23076923076923103,0.241358797199026,0.0,0.0,-0.422126474993117,-0.39271948332716705,0.0,0.0,0.0,-0.27490128473220193,12.0,0.0,0.0,-0.56950050126891,3.0,0.0,-0.16439898730535699,0.0,0.0,-0.16439898730535699,-0.16439898730535699,1.5240015240022902,0.0,0.0,0.23076923076923103,2.82305219613133,0.0,-0.408367010820985,0.23076923076923103,0.058972602807667,0.6923076923076921,0.598088045347195,1.0,0.0,15.0,1.05074255301675,1.0,1.0,0.345820066914932,0.248011664338024,0.0,0.0,0.23076923076923103,0.900462884287593,0.0,-0.22305671869347402,2.0,1.84367026614925,0.46153846153846206,1.06221584699114,3.0,0.2,-0.32846097190341195,0.521867773859682,6.0,2.07258002988568,1.0,0.0,1.0,5.91836354299286,0.33307692307692305,0.634574698310315,0.154817558132476,0.703815479808927,3.0,1.0,2.5359873240435,2.37627321286732,13,0.0,0.3,0.23076923076923103,0,0.0,0,0,12,0,3,0,0,0.0,0,0.23076923076923103,0.0,0.23076923076923103,0.6923076923076921,1,15,1,1,0,0.23076923076923103,0,2,0.46153846153846206,3,0.2,6,1,1,0.33307692307692305,0.154817558132476,3,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16
19621,1,270.0,27.0,-0.262183149749482,1.50195684432633,19.0,0.344660194174757,0.0,0.3,0.654611104802313,29.0,0.0941558441558442,-0.164215788002681,0.9001086909511329,3.0,0.53705501919774,16.0,1.7634915766450399,70.0,0.0,0.0,1.3034680750403402,81.0,6.0,3.0587185490501803,10.0,0.0324675324675325,1.3772222963185599,2.0691603550541298,1.54080352325906,2.0,1.89834240480555,0.3,1.23538035766958,1.93103448275862,-0.194276016879992,0.37785016286645,0.522195829264911,0.97785016286645,0.9700241430985941,1.0,0.0,308.0,1.47073359476303,53.0,44.0,1.42569107217103,1.55885891736931,22.0,2.2309886473999803,0.47777777777777797,1.0243929558051201,2.0,0.281858908754796,1.0,-0.151952817068482,0.6,1.10315497420751,56.0,0.18181818181818202,-0.11029534715587501,1.6144390805854398,162.0,1.8678983304720198,1.0,0.0,3.0,0.6581827397945861,0.47305573770491793,0.995258162682247,37.206919663074004,1.77684935076906,81.0,1.0,1.1128019686878898,2.0429093386762602,270,27.0,0.344660194174757,0.3,29,0.0941558441558442,3,16,70,0,81,6,10,0.0324675324675325,2,0.3,1.93103448275862,0.37785016286645,0.97785016286645,1,308,53,44,22,0.47777777777777797,2,1,0.6,56,0.18181818181818202,162,1,3,0.47305573770491793,37.206919663074004,81,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.18
19629,1,112.0,0.0,-0.832257003041553,-0.212328708158121,21.0,0.325301204819277,0.38701003779094106,0.241071428571429,0.12042892354470999,9.0,0.0725806451612903,-0.4701082306340089,-0.45906109123461497,5.0,1.0387376138972901,3.0,-0.4964547324225129,30.0,0.0,0.0,-0.477610100337445,27.0,2.0,0.223503967540202,0.0,0.0,-0.791312758468744,-0.7166445574248621,-0.188860508323096,0.0,-0.474252892878442,0.107142857142857,-0.27419183635080396,3.3333333333333304,0.190594948341547,0.30645161290322603,-0.0401863931163286,0.654665898617512,-0.123059177474711,1.0,0.0,124.0,-0.251653399528606,18.0,13.0,-0.122524500177342,0.00922226814836606,9.0,0.7771376946778041,0.223214285714286,-0.298656289080152,1.0,0.049639843324929,0.0,-0.653345384770794,0.34821428571428603,-0.146948023471078,30.0,0.241935483870968,0.214251252058037,0.0753212695963161,39.0,-0.344001585283902,1.0,0.0,2.0,1.23399536682725,0.318927419354839,-0.146991408790005,-0.00692840646651381,-0.41595380711621205,12.0,0.444444444444444,-0.414255056583198,-0.46901228862145095,112,0.0,0.325301204819277,0.241071428571429,9,0.0725806451612903,5,3,30,0,27,2,0,0.0,0,0.107142857142857,3.3333333333333304,0.30645161290322603,0.654665898617512,1,124,18,13,9,0.223214285714286,1,0,0.34821428571428603,30,0.241935483870968,39,1,2,0.318927419354839,-0.00692840646651381,12,0.444444444444444,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.84
19649,1,225.0,225.0,2.8431016185045896,1.11092718951059,19.0,0.307692307692308,0.0,0.271111111111111,0.0,54.0,0.1875,0.0,1.7344293554022199,5.0,1.54620177600771,3.0,-0.626996894347054,63.0,0.0,0.0,1.10058694119348,61.0,4.0,1.5962711822593603,1.0,0.00347222222222222,0.0,-0.4261062618418211,0.9040248607027871,0.0,0.0,0.0577777777777778,0.0,0.537037037037037,-0.520772668611608,0.42049469964664293,0.0,0.7493835885355319,0.0,1.0,0.0,288.0,1.28572134133245,64.0,23.0,-0.0449197017566822,1.82399331881007,25.0,2.72026294840675,0.3866666666666671,0.0,0.0,-0.8255309905936881,5.0,2.98213524487409,0.328888888888889,0.0,29.0,0.10069444444444399,0.0,0.145944465498107,74.0,0.186461006010792,1.0,0.0,1.0,-0.278993555789138,0.366593639575972,0.0,9.7744766516971,0.0,13.0,0.21311475409836103,-1.13325461857983,-0.566068015677118,225,225.0,0.307692307692308,0.271111111111111,54,0.1875,5,3,63,0,61,4,1,0.00347222222222222,0,0.0577777777777778,0.537037037037037,0.42049469964664293,0.7493835885355319,1,288,64,23,25,0.3866666666666671,0,5,0.328888888888889,29,0.10069444444444399,74,1,1,0.366593639575972,9.7744766516971,13,0.21311475409836103,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,6.52
